result_id,model_id,item_id,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_dsi,metric_surprise,metric_n_gram_diversity,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
f87ff37cc4c1,claude-3-5-sonnet-20240620_t0.9_p0.9,petrol-diesel-pump,620,98,80,49,5,5.183673469387755,123.2,19.6,19.0,0.21174649047811014,0.014437161570106632,"[0.7241379310344828, 0.991304347826087, 1.0, 1.0, 1.0]",0.07727922371455602,0.002858231973427161,0.1
e94380ec6865,claude-3-5-sonnet-20240620_t0.5_p1.0,petrol-diesel-pump,671,119,87,51,5,4.512605042016807,133.4,23.8,22.6,0.2077788077616224,0.010044012439278716,"[0.6382978723404256, 0.9357142857142857, 0.9928057553956835, 1.0, 1.0]",0.039162446771349224,0.010793597406402622,0.1
dcdeab7b7c9e,claude-3-5-sonnet-20240620_t0.9_p0.7,petrol-diesel-pump,647,108,83,52,5,4.87962962962963,128.6,21.6,20.0,0.21136455667144752,0.008206085837076577,"[0.6991869918699187, 0.9754098360655737, 1.0, 1.0, 1.0]",0.05861658709389823,0.003622099586752414,0.2
940692ccb736,claude-3-5-sonnet-20240620_t0.5_p0.9,petrol-diesel-pump,730,124,90,56,5,4.782258064516129,145.2,24.8,23.4,0.20965679032461984,0.012489308089841555,"[0.6458333333333334, 0.958041958041958, 0.9929577464788732, 1.0, 1.0]",0.03811331476484026,0.0070376322804077684,0.1
407d9fb2a80a,claude-3-5-sonnet-20240620_t0.7_p0.5,petrol-diesel-pump,585,103,79,46,5,4.553398058252427,116.2,20.6,20.0,0.2099072636037633,0.02158240171579215,"[0.6890756302521008, 0.9661016949152542, 0.9914529914529915, 1.0, 1.0]",0.04379690715244838,0.00653668572212085,0.1
d7016eec13cf,claude-3-5-sonnet-20240620_t1.0_p0.5,petrol-diesel-pump,705,124,87,52,5,4.524193548387097,140.2,24.8,22.6,0.2083350772411755,0.00751714961869375,"[0.6081081081081081, 0.9591836734693877, 0.9931506849315068, 1.0, 1.0]",0.04039252826145717,0.009681058447296442,0.1
1fbecebecc05,claude-3-5-sonnet-20240620_t0.3_p1.0,petrol-diesel-pump,639,103,87,53,5,5.087378640776699,127.0,20.6,20.2,0.21283834649274241,0.005822160539000948,"[0.75, 0.9915966386554622, 1.0, 1.0, 1.0]",0.05023178883961269,0.0006745199441626215,0.2
960958b88d31,claude-3-5-sonnet-20240620_t0.5_p0.7,petrol-diesel-pump,664,113,90,55,5,4.769911504424779,132.0,22.6,21.0,0.20887418311051648,0.011365462291953898,"[0.7265625, 0.9763779527559056, 1.0, 1.0, 1.0]",0.06156132561819894,0.008602846708614498,0.2
f7d0dba9260e,claude-3-5-sonnet-20240620_t0.3_p0.9,petrol-diesel-pump,638,110,80,51,5,4.6909090909090905,126.8,22.0,19.8,0.21388427374409694,0.009209147547230553,"[0.664, 0.9838709677419355, 1.0, 1.0, 1.0]",0.07901415313993182,0.0014173345585464237,0.3333333333333333
b93e6914f108,claude-3-5-sonnet-20240620_t0.3_p0.5,petrol-diesel-pump,590,104,81,48,5,4.548076923076923,117.2,20.8,20.0,0.20932964172135007,0.01994910091045947,"[0.7, 0.9663865546218487, 0.9915254237288136, 1.0, 1.0]",0.042014179910932266,0.007691929486947302,0.1
bf3cdaf6438a,claude-3-5-sonnet-20240620_t1.0_p0.9,petrol-diesel-pump,625,107,77,48,5,4.700934579439252,124.2,21.4,20.2,0.2112996909001195,0.010753000219060935,"[0.6328125, 0.9763779527559056, 0.9920634920634921, 1.0, 1.0]",0.0452148403440203,0.003751831129408467,0.1
1310f320a5ef,claude-3-5-sonnet-20240620_t0.9_p0.3,petrol-diesel-pump,585,103,79,46,5,4.553398058252427,116.2,20.6,20.0,0.2099072636037633,0.02158240171579215,"[0.6890756302521008, 0.9661016949152542, 0.9914529914529915, 1.0, 1.0]",0.04379690715244838,0.00653668572212085,0.1
ec7784cae4e3,claude-3-5-sonnet-20240620_t0.7_p1.0,petrol-diesel-pump,655,111,85,54,5,4.783783783783784,130.2,22.2,21.4,0.21399866530813594,0.008779746032353972,"[0.6821705426356589, 0.9765625, 1.0, 1.0, 1.0]",0.053982678481510706,0.0016461176866244265,0.2
a9f377450d9a,claude-3-5-sonnet-20240620_t0.9_p1.0,petrol-diesel-pump,876,147,110,75,5,4.850340136054422,174.4,29.4,26.6,0.21438599436132758,0.010031752842789954,"[0.6807228915662651, 0.9757575757575757, 1.0, 1.0, 1.0]",0.12426591600690569,0.002420775793007701,0.3333333333333333
9a21374fd185,claude-3-5-sonnet-20240620_t1.0_p1.0,petrol-diesel-pump,767,136,89,62,5,4.522058823529412,152.6,27.2,24.6,0.2130490591260001,0.013391584345131324,"[0.6013071895424836, 0.9802631578947368, 1.0, 1.0, 1.0]",0.11291459287915911,0.0002530946776472254,0.3333333333333333
fd77c3abc733,claude-3-5-sonnet-20240620_t0.3_p0.3,petrol-diesel-pump,585,103,79,46,5,4.553398058252427,116.2,20.6,20.0,0.2099072636037633,0.02158240171579215,"[0.6890756302521008, 0.9661016949152542, 0.9914529914529915, 1.0, 1.0]",0.04379690715244838,0.00653668572212085,0.1
66d26209f208,claude-3-5-sonnet-20240620_t0.0_p1.0,petrol-diesel-pump,575,99,76,48,5,4.656565656565657,114.2,19.8,19.2,0.21011544098245336,0.011513784166538352,"[0.6752136752136753, 0.9655172413793104, 0.991304347826087, 1.0, 1.0]",0.04066260031291417,0.006120330964740739,0.1
c33f37aeea2e,claude-3-5-sonnet-20240620_t0.7_p0.7,petrol-diesel-pump,585,99,79,46,5,4.7272727272727275,116.2,19.8,19.2,0.21043466404440322,0.014239088847086995,"[0.6776859504132231, 0.9666666666666667, 0.9915966386554622, 1.0, 1.0]",0.042139863967895506,0.005481884840841,0.1
709beb3b73b7,claude-3-5-sonnet-20240620_t0.3_p0.7,petrol-diesel-pump,590,104,81,48,5,4.548076923076923,117.2,20.8,20.0,0.20932964172135007,0.01994910091045947,"[0.7, 0.9663865546218487, 0.9915254237288136, 1.0, 1.0]",0.042014179910932266,0.007691929486947302,0.1
7183aec468ac,claude-3-5-sonnet-20240620_t0.0_p0.9,petrol-diesel-pump,590,104,81,48,5,4.548076923076923,117.2,20.8,20.0,0.20932964172135007,0.01994910091045947,"[0.7, 0.9663865546218487, 0.9915254237288136, 1.0, 1.0]",0.042014179910932266,0.007691929486947302,0.1
970665b8ee2a,claude-3-5-sonnet-20240620_t0.9_p0.7,organ-empire-comply,760,128,85,61,5,4.8515625,151.2,25.6,23.6,0.21449414224572522,0.014872193082923951,"[0.6111111111111112, 0.9440559440559441, 0.9929577464788732, 1.0, 1.0]",0.09736635514668056,0.0016750304229805613,0.5
62de98e53792,claude-3-5-sonnet-20240620_t0.5_p0.7,organ-empire-comply,855,140,100,72,5,5.007142857142857,170.2,28.0,25.4,0.21364161034051987,0.012308614343265828,"[0.6602564102564102, 0.9806451612903225, 1.0, 1.0, 1.0]",0.06845214537211827,0.003380094233391251,0.08333333333333333
fe829af6fd06,claude-3-5-sonnet-20240620_t0.0_p0.5,organ-empire-comply,947,154,113,83,5,5.0519480519480515,188.6,30.8,27.8,0.21518831728767934,0.006147227994797236,"[0.6744186046511628, 0.9766081871345029, 1.0, 1.0, 1.0]",0.05464088065283639,0.0002866803390723094,0.125
bfd0d52b4f62,claude-3-5-sonnet-20240620_t0.3_p0.95,organ-empire-comply,838,144,99,70,5,4.736111111111111,166.8,28.8,25.0,0.2144953293089541,0.0179450802288095,"[0.6375, 0.9748427672955975, 1.0, 1.0, 1.0]",0.059403744765690394,0.001672656296522801,0.08333333333333333
a75a0f02e5e4,claude-3-5-sonnet-20240620_t1.0_p1.0,organ-empire-comply,880,137,105,79,5,5.321167883211679,175.2,27.4,25.2,0.2165661879423105,0.016154565940927873,"[0.6948051948051948, 0.9803921568627451, 1.0, 1.0, 1.0]",0.12006300347191946,0.002469060970190007,0.5
d6ddd83ff453,claude-3-5-sonnet-20240620_t0.3_p0.7,organ-empire-comply,947,154,113,83,5,5.0519480519480515,188.6,30.8,27.8,0.21518831728767934,0.006147227994797236,"[0.6744186046511628, 0.9766081871345029, 1.0, 1.0, 1.0]",0.05464088065283639,0.0002866803390723094,0.125
2e7d52e2973b,claude-3-5-sonnet-20240620_t0.5_p1.0,organ-empire-comply,774,124,95,68,5,5.129032258064516,154.0,24.8,23.4,0.21459407629518784,0.013910277684529612,"[0.7050359712230215, 0.9782608695652174, 0.9927007299270073, 1.0, 1.0]",0.1366307054247175,0.0014751623240553124,0.3333333333333333
f16b0cd2eb0b,claude-3-5-sonnet-20240620_t0.3_p0.5,organ-empire-comply,999,164,116,80,5,5.0060975609756095,199.0,32.8,30.0,0.21422673416665838,0.014280268433864582,"[0.6557377049180327, 0.9725274725274725, 1.0, 1.0, 1.0]",0.06749905688422067,0.0022098465811142276,0.08333333333333333
c34dbf04fb22,claude-3-5-sonnet-20240620_t0.5_p0.3,organ-empire-comply,930,149,107,80,5,5.134228187919463,185.2,29.8,27.0,0.2121429409407362,0.010999988226648327,"[0.6586826347305389, 0.9879518072289156, 1.0, 1.0, 1.0]",0.04987449475697109,0.006377433032958568,0.14285714285714285
f28a8fcb0c1f,claude-3-5-sonnet-20240620_t1.0_p0.7,organ-empire-comply,890,147,101,74,5,4.959183673469388,177.2,29.4,26.6,0.21391216819703865,0.015938367669331405,"[0.6341463414634146, 0.9754601226993865, 1.0, 1.0, 1.0]",0.05703754254749843,0.0028389785203536966,0.08333333333333333
e548e0103063,claude-3-5-sonnet-20240620_t0.3_p1.0,organ-empire-comply,930,149,107,80,5,5.134228187919463,185.2,29.8,27.0,0.2121429409407362,0.010999988226648327,"[0.6586826347305389, 0.9879518072289156, 1.0, 1.0, 1.0]",0.04987449475697109,0.006377433032958568,0.14285714285714285
91f4596abe8c,claude-3-5-sonnet-20240620_t0.0_p0.9,organ-empire-comply,930,149,107,80,5,5.134228187919463,185.2,29.8,27.0,0.2121429409407362,0.010999988226648327,"[0.6586826347305389, 0.9879518072289156, 1.0, 1.0, 1.0]",0.04987449475697109,0.006377433032958568,0.14285714285714285
8504a205f1c5,claude-3-5-sonnet-20240620_t0.7_p1.0,organ-empire-comply,800,131,90,64,5,5.038167938931298,159.2,26.2,23.4,0.21524903932142825,0.02209810862507644,"[0.6344827586206897, 0.9444444444444444, 0.993006993006993, 1.0, 1.0]",0.10525116579873221,0.00016523627157449816,0.5
a673f16acc71,claude-3-5-sonnet-20240620_t0.9_p0.9,organ-empire-comply,846,137,96,72,5,5.08029197080292,168.4,27.4,24.0,0.21545718367763902,0.008003034191881697,"[0.6490066225165563, 1.0, 1.0, 1.0, 1.0]",0.07558463300977435,0.0002510524408470549,0.08333333333333333
4437d2b749ca,claude-3-5-sonnet-20240620_t0.5_p0.5,organ-empire-comply,944,154,112,83,5,5.032467532467533,188.0,30.8,27.8,0.2153449019999004,0.00649561129991677,"[0.6686046511627907, 0.9766081871345029, 1.0, 1.0, 1.0]",0.055668279102870394,2.6489085369785226e-05,0.125
a086bbbffd1e,claude-3-5-sonnet-20240620_t0.7_p0.95,organ-empire-comply,798,128,97,64,5,5.1484375,158.8,25.6,24.0,0.21631696497991917,0.019071792140311017,"[0.7062937062937062, 0.9929577464788732, 1.0, 1.0, 1.0]",0.10484175000871931,0.0019706150454073534,0.3333333333333333
4a9ced55b369,claude-3-5-sonnet-20240620_t0.9_p0.3,organ-empire-comply,929,147,108,81,5,5.217687074829932,185.0,29.4,26.8,0.21444820684415322,0.0062019522998862375,"[0.676829268292683, 0.9815950920245399, 1.0, 1.0, 1.0]",0.05477111169270107,0.001766901226124551,0.125
5e69a20a3a48,claude-3-5-sonnet-20240620_t0.7_p0.9,organ-empire-comply,700,115,88,65,5,4.973913043478261,139.2,23.0,20.6,0.21293220221996306,0.009276218044680401,"[0.7, 0.9844961240310077, 1.0, 1.0, 1.0]",0.11154023238590785,0.004798910474504869,0.5
6e9054922ccb,claude-3-5-sonnet-20240620_t0.9_p0.95,organ-empire-comply,817,140,96,58,5,4.771428571428571,162.6,28.0,25.0,0.2114541709098539,0.009693097300105508,"[0.6387096774193548, 0.9675324675324676, 1.0, 1.0, 1.0]",0.07602655376706804,0.007754973094723172,0.08333333333333333
45eb6f8daba5,claude-3-5-sonnet-20240620_t0.0_p0.95,organ-empire-comply,930,149,107,80,5,5.134228187919463,185.2,29.8,27.0,0.2121429409407362,0.010999988226648327,"[0.6586826347305389, 0.9879518072289156, 1.0, 1.0, 1.0]",0.04987449475697109,0.006377433032958568,0.14285714285714285
52971c687adc,claude-3-5-sonnet-20240620_t0.7_p0.7,organ-empire-comply,889,145,104,80,5,5.020689655172414,177.0,29.0,25.2,0.2158225663100617,0.01582803381121556,"[0.656441717791411, 0.9629629629629629, 1.0, 1.0, 1.0]",0.11412636552538191,0.0009818177056923894,0.5
86ba38b5f59d,claude-3-5-sonnet-20240620_t0.7_p0.3,organ-empire-comply,930,149,107,80,5,5.134228187919463,185.2,29.8,27.0,0.2121429409407362,0.010999988226648327,"[0.6586826347305389, 0.9879518072289156, 1.0, 1.0, 1.0]",0.04987449475697109,0.006377433032958568,0.14285714285714285
1e1db6c7e214,claude-3-5-sonnet-20240620_t0.5_p0.9,organ-empire-comply,854,140,99,72,5,5.0,170.0,28.0,25.4,0.2144691459543082,0.01543720774688953,"[0.6496815286624203, 0.9871794871794872, 1.0, 1.0, 1.0]",0.06548798084259033,0.0017250230058146188,0.08333333333333333
e3b98a736d4e,claude-3-5-sonnet-20240620_t1.0_p0.95,organ-empire-comply,847,136,101,70,5,5.125,168.6,27.2,24.8,0.21449704254142493,0.005266655336381196,"[0.6928104575163399, 0.9539473684210527, 1.0, 1.0, 1.0]",0.1121851120676313,0.0016692298315811316,0.3333333333333333
ed00ecde773b,claude-3-5-sonnet-20240620_t0.9_p1.0,organ-empire-comply,746,123,90,62,5,4.951219512195122,148.4,24.6,22.0,0.2159233505860767,0.01014510492119887,"[0.6690647482014388, 0.9927536231884058, 1.0, 1.0, 1.0]",0.06587531396320888,0.0011833862577224075,0.08333333333333333
de8e6a2dc3f7,claude-3-5-sonnet-20240620_t0.0_p0.3,organ-empire-comply,947,154,113,83,5,5.0519480519480515,188.6,30.8,27.8,0.21518831728767934,0.006147227994797236,"[0.6744186046511628, 0.9766081871345029, 1.0, 1.0, 1.0]",0.05464088065283639,0.0002866803390723094,0.125
a6ebc90d29af,claude-3-5-sonnet-20240620_t0.3_p0.3,organ-empire-comply,951,150,112,84,5,5.226666666666667,189.4,30.0,27.8,0.21515551435147218,0.006798186633752021,"[0.6804733727810651, 0.9821428571428571, 1.0, 1.0, 1.0]",0.05596391814095633,0.00035228621148664097,0.125
d57d7321171a,claude-3-5-sonnet-20240620_t0.7_p0.5,organ-empire-comply,887,151,100,73,5,4.80794701986755,176.6,30.2,27.2,0.2139103178564272,0.007213246326790157,"[0.6204819277108434, 0.9575757575757575, 0.9939024390243902, 1.0, 1.0]",0.05255864688328334,0.0028426792015766034,0.08333333333333333
bd135ee3230f,claude-3-5-sonnet-20240620_t0.9_p0.5,organ-empire-comply,833,139,92,66,5,4.913669064748201,165.8,27.8,23.8,0.21544892404462906,0.009555041564612829,"[0.6209150326797386, 0.9868421052631579, 1.0, 1.0, 1.0]",0.061719184262411936,0.00023453317482713398,0.08333333333333333
4a864be84ee6,claude-3-5-sonnet-20240620_t0.0_p0.7,organ-empire-comply,930,149,107,80,5,5.134228187919463,185.2,29.8,27.0,0.2121429409407362,0.010999988226648327,"[0.6586826347305389, 0.9879518072289156, 1.0, 1.0, 1.0]",0.04987449475697109,0.006377433032958568,0.14285714285714285
c74bdb9d2142,claude-3-5-sonnet-20240620_t0.0_p1.0,organ-empire-comply,930,149,107,80,5,5.134228187919463,185.2,29.8,27.0,0.2121429409407362,0.010999988226648327,"[0.6586826347305389, 0.9879518072289156, 1.0, 1.0, 1.0]",0.04987449475697109,0.006377433032958568,0.14285714285714285
26d99143b1f1,claude-3-5-sonnet-20240620_t0.5_p0.95,organ-empire-comply,942,152,108,73,5,5.1118421052631575,187.6,30.4,27.6,0.21339177039750998,0.015300261629025383,"[0.6627218934911243, 0.9880952380952381, 1.0, 1.0, 1.0]",0.07798789569309779,0.003879774119411039,0.125
393ad7599d80,claude-3-5-sonnet-20240620_t1.0_p0.3,organ-empire-comply,921,155,117,80,5,4.864516129032258,183.4,31.0,29.0,0.21216839133184168,0.02051074333946183,"[0.7017543859649122, 0.9705882352941176, 1.0, 1.0, 1.0]",0.06470208849225725,0.006326532250747641,0.08333333333333333
e8f3b2676aa6,claude-3-5-sonnet-20240620_t1.0_p0.5,organ-empire-comply,967,160,115,84,5,4.95,192.6,32.0,28.6,0.21564769767100825,0.006559303751998438,"[0.6629213483146067, 0.9774011299435028, 1.0, 1.0, 1.0]",0.05137683493750436,0.0006320804275855019,0.125
9d0b2e2d83b5,claude-3-5-sonnet-20240620_t1.0_p0.9,organ-empire-comply,897,150,107,73,5,4.92,178.6,30.0,25.8,0.2147213055481468,0.01105855228653746,"[0.6686746987951807, 0.9878787878787879, 1.0, 1.0, 1.0]",0.12840571914400373,0.0012207038181373808,0.5
b394f3804582,claude-3-5-sonnet-20240620_t0.3_p0.9,organ-empire-comply,826,138,101,71,5,4.905797101449275,164.4,27.6,25.8,0.21404971620686336,0.011672088109211984,"[0.6842105263157895, 0.9867549668874173, 1.0, 1.0, 1.0]",0.05426150900976998,0.002563882500704273,0.08333333333333333
