result_id,group_id,group_by,model,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_theme_cluster,metric_avg_raw_surprises,metric_avg_n_gram_diversity,metric_avg_pos_diversity
R_8U0c5Ms0PJ9VYTm_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,414,83,57,32,7,0.6867469879518072,3.891566265060241,58.285714285714285,11.857142857142858,10.857142857142858,6,0,0,0,1,6,1,0.21264558081184665,0.1446497939881824,"[0.009790050131934014, 0.00466203008379254, 0.003348881006240839, 0.0017161607742309515, 0.2117883801460266, 0.2026438798223223]","[0.6867469879518072, 0.9512195121951219, 0.9876543209876543, 1.0, 1.0]","[0.14457831325301204, 0.4634146341463415, 0.8024691358024691, 0.95, 0.9746835443037974]",1.8571428571428572,4,2.6067129830655666,7,6.428571428571429,10,100.61891304347827,2.490062111801244,0.218268636125779,0.08101065601065602,0.0367965367965368,0.0,0.07544479330193615,0.1159792588364017,0.2057716093430379,0.19801265406377108,0.006281056985901978,0.25,12,0.07232489699409121,0.9251241642269167,0.667029125501124
R_8kG4d41raqDZBax_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,290,62,44,24,3,0.7096774193548387,3.6451612903225805,96.0,20.666666666666668,18.0,0,0,0,8,0,0,8,0.20264725905397665,0.009122487734922607,"[0.005584379037221282, 0.0035381086977013254]","[0.7096774193548387, 0.9836065573770492, 1.0, 1.0, 1.0]","[0.16129032258064516, 0.4098360655737705, 0.65, 0.7966101694915254, 0.9137931034482759]",2.6666666666666665,3,3.890641616448068,13,13.333333333333334,18,85.92641025641026,6.656923076923082,0.2215376269084709,0.17740060451057893,0.0196078431372549,0.014492753623188406,0.1413237231651554,0.14907385879252888,0.14841509726420213,0.19385172730510675,0.026277700501641965,0.16666666666666666,14,0.004561243867461304,0.9386567953463776,0.5863059322188434
R_8mxVCke66o4WOVl_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,370,76,54,25,5,0.7105263157894737,3.763157894736842,73.2,15.2,13.2,7,0,1,3,0,7,3,0.20529123822848003,0.022580593824386597,"[0.01583405335744223, 0.01125131050745648, 0.011408416997818693, 0.006667406786055791]","[0.7105263157894737, 0.9866666666666667, 1.0, 1.0, 1.0]","[0.14473684210526316, 0.5466666666666666, 0.8513513513513513, 0.958904109589041, 0.9861111111111112]",2.8,6,2.448615763546798,6,7.8,12,101.99411764705883,3.2564705882352953,0.19646352037656384,0.15330732069862504,0.06852471200297287,0.015384615384615385,0.1748110987241422,0.14203517899170073,0.037037037037037035,0.17846889345391284,0.020989742152635216,0.16666666666666666,9,0.011290296912193298,0.9394385964912281,0.6975540161646867
R_8WxkYgki5yinZhV_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,386,76,54,32,5,0.7105263157894737,4.0131578947368425,76.4,15.2,14.2,0,0,0,10,0,0,10,0.21023686734899397,0.017152489650817143,"[0.016488453462010333, 0.0018687461103711889, 0.004228905307782166, 0.011718874421470599]","[0.7105263157894737, 0.9466666666666667, 1.0, 1.0, 1.0]","[0.14473684210526316, 0.4266666666666667, 0.7567567567567568, 0.9315068493150684, 0.9722222222222222]",3.4,7,2.714438461832207,8,8.8,11,93.20851219512198,4.332829268292684,0.24110275689223057,0.21363408521303257,0.0,0.06290726817042606,0.13343358395989974,0.05914786967418546,0.10862155388471177,0.20766903011544238,0.011098483911607337,0.5,18,0.008576244825408572,0.9314385964912281,0.6463778674131955
R_27E8zaS1IXk1NPZ_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,519,93,68,34,5,0.7311827956989247,4.473118279569892,103.0,18.6,17.0,0,0,0,8,2,0,10,0.20343825109502212,0.03420569321211152,"[0.00791474680105847, 0.014920893926469114, 0.019471694363488085, 0.026104051333207368]","[0.7311827956989247, 0.9891304347826086, 1.0, 1.0, 1.0]","[0.12903225806451613, 0.532608695652174, 0.8241758241758241, 0.9555555555555556, 1.0]",3.0,6,2.6282357073211644,9,8.2,12,85.55284905660378,6.593094339622642,0.16088549132027394,0.20015926102882625,0.06666666666666667,0.03277591973244147,0.15595476986781334,0.10149386845039018,0.0937505972288581,0.21245461991689737,0.02469571641955104,0.2,2,0.01710284660605576,0.9440626460963066,0.688274466689614
R_8DSuE0JfUBgPxHX_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,243,49,41,27,3,0.8367346938775511,3.816326530612245,80.33333333333333,16.333333333333332,15.0,0,1,0,0,4,1,4,0.20323489228544753,0.01829026838143666,"[0.007954190174738557, 0.010336078206698102]","[0.8367346938775511, 0.9791666666666666, 1.0, 1.0, 1.0]","[0.1836734693877551, 0.4791666666666667, 0.7446808510638298, 0.8478260869565217, 0.9111111111111111]",1.6666666666666667,3,2.9901234567901236,8,7.0,8,115.69142857142859,2.3396825396825385,0.21212121212121213,0.17508417508417506,0.0,0.08585858585858586,0.13804713804713803,0.1111111111111111,0.09259259259259259,0.22209275058172281,0.025102434038700217,0.5,19,0.00914513419071833,0.9631802721088435,0.6332916370371768
R_27PrrUR0LzzSU4k_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,262,50,38,19,4,0.76,4.18,64.75,12.5,11.25,0,0,0,5,0,0,5,0.20768771673503675,0.02727912267049154,"[0.029916409651438408, 0.0008363366127014105, 0.010165937741597492]","[0.76, 1.0, 1.0, 1.0, 1.0]","[0.2, 0.5306122448979592, 0.75, 0.8936170212765957, 0.9565217391304348]",2.25,4,2.347724035224035,6,7.25,11,97.51147727272728,3.0743181818181817,0.2408625730994152,0.15579312865497075,0.0,0.09722222222222221,0.07319078947368421,0.11065423976608187,0.09850146198830409,0.20247637704738136,0.016196785139521774,0.25,23,0.01363956133524577,0.952,0.666150201060998
R_8wT7Ix8TsW7XbEo_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,285,59,46,19,5,0.7796610169491526,3.76271186440678,56.2,11.8,11.0,6,0,0,1,1,6,2,0.2062102984963802,0.059691091378529876,"[0.008553761243820207, 0.04581696589787801, 0.060509641965230315, 0.00450181365013122]","[0.7796610169491526, 0.9827586206896551, 1.0, 1.0, 1.0]","[0.1694915254237288, 0.5, 0.7543859649122807, 0.875, 0.9272727272727272]",0.6,2,2.4242424242424243,8,6.8,10,102.53230769230771,2.187692307692309,0.2560457516339869,0.07519607843137255,0.08888888888888889,0.02222222222222222,0.1357516339869281,0.1715032679738562,0.1380718954248366,0.1854862084666502,0.01915162161683487,0.125,17,0.029845545689264938,0.9524839275277616,0.6452300435217474
R_8zUaSPSsswsQ7fn_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,280,58,41,15,3,0.7068965517241379,3.7758620689655173,92.66666666666667,19.333333333333332,16.333333333333332,4,0,0,0,4,4,4,0.21281512975692748,0.015557463963826484,"[0.010025604565938318, 0.005531859397888167]","[0.7068965517241379, 1.0, 1.0, 1.0, 1.0]","[0.1724137931034483, 0.5263157894736842, 0.8214285714285714, 0.9454545454545454, 1.0]",2.6666666666666665,4,2.6600529100529102,8,8.0,9,97.16478494623658,4.840967741935483,0.21570048309178744,0.121256038647343,0.05555555555555556,0.0,0.13357487922705313,0.14009661835748793,0.17584541062801934,0.2061350166218952,0.005941959095740301,0.3333333333333333,30,0.007778731981913242,0.9413793103448276,0.6931225398920499
R_8kQG02fwq7ubaOB_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,214,48,38,16,5,0.7916666666666666,3.3541666666666665,42.0,9.6,8.6,4,0,1,4,1,4,5,0.20978720585505167,0.22056002616882325,"[0.026957611242930085, 0.0007366657257080189, 0.20288569927215577, 0.21054007609685263]","[0.7916666666666666, 0.9574468085106383, 0.9782608695652174, 1.0, 1.0]","[0.25, 0.5531914893617021, 0.7608695652173914, 0.8888888888888888, 0.9545454545454546]",0.8,2,2.2777578743095983,6,6.8,10,111.07000000000002,0.5,0.17668831168831167,0.12993506493506493,0.0625,0.05,0.2335064935064935,0.08136363636363636,0.11175324675324676,0.2187139634947175,0.011997806899491925,0.5,13,0.11028001308441163,0.9454748689485045,0.6814990796026874
R_8XAZuGtUxE4LglP_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,444,91,64,34,3,0.7032967032967034,3.8351648351648353,147.33333333333334,30.333333333333332,25.0,12,0,0,0,0,12,0,0.20663550172047607,0.024471630156040203,"[0.012109450499216717, 0.012362179656823485]","[0.7032967032967034, 0.9555555555555556, 1.0, 1.0, 1.0]","[0.13186813186813187, 0.43333333333333335, 0.6966292134831461, 0.8409090909090909, 0.9310344827586207]",3.6666666666666665,7,2.815255583590319,7,10.666666666666666,12,78.07852233676978,10.401443298969074,0.2193328550932568,0.12153275944524151,0.06650526064084171,0.051470588235294115,0.12966284074605453,0.08109158297465327,0.1990674318507891,0.1814668739883645,0.018301215168643137,0.125,17,0.012235815078020101,0.9317704517704518,0.6067548504704646
R_2zUqf0C1wjV8ASQ_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,350,67,50,23,3,0.746268656716418,4.104477611940299,116.0,22.333333333333332,20.0,3,0,1,2,1,3,3,0.20595056713805368,0.017725485563278187,"[0.012802546932583758, 0.004922938630694429]","[0.746268656716418, 0.9393939393939394, 1.0, 1.0, 1.0]","[0.19402985074626866, 0.6363636363636364, 0.8923076923076924, 0.984375, 1.0]",4.0,8,3.4539932650645335,11,11.333333333333334,14,88.25269230769234,7.408974358974358,0.21855921855921856,0.10500610500610501,0.06715506715506715,0.008547008547008546,0.13797313797313795,0.11355311355311355,0.10622710622710622,0.2216029369715348,0.01967108433348791,0.5,5,0.008862742781639094,0.9371325192220715,0.7414152358835194
R_25FmW7vrOnS60wE_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,344,64,46,22,3,0.71875,4.25,114.0,21.333333333333332,19.333333333333332,1,0,1,6,0,1,6,0.20624142420756353,0.02855496037574043,"[0.019626982864879433, 0.008927977510860996]","[0.71875, 0.9523809523809523, 1.0, 1.0, 1.0]","[0.203125, 0.6507936507936508, 0.9032258064516129, 0.9836065573770492, 1.0]",3.3333333333333335,6,2.895760971055089,7,9.0,10,88.96400000000001,7.061333333333334,0.21028985507246375,0.1314855072463768,0.05565217391304348,0.08115942028985508,0.11764492753623189,0.08398550724637681,0.11815217391304347,0.230414579215559,0.019089370194468214,0.5,0,0.014277480187870215,0.9342261904761905,0.7481502029244625
R_8VKNz0tY7nY6fDq_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,119,28,23,10,3,0.8214285714285714,3.2142857142857144,39.0,9.333333333333334,8.666666666666666,4,0,0,4,0,4,4,0.19583674139446683,0.39816176692644756,"[0.19371367494265238, 0.20444809198379515]","[0.8214285714285714, 1.0, 1.0, 1.0, 1.0]","[0.32142857142857145, 0.6296296296296297, 0.8846153846153846, 0.96, 1.0]",1.6666666666666667,4,2.0208333333333335,6,6.666666666666667,11,114.47569892473118,-0.14064516129032256,0.12254901960784313,0.272875816993464,0.0,0.0,0.29248366013071897,0.061274509803921566,0.0196078431372549,0.20244790512381247,0.03989873582066161,0.2,2,0.19908088346322378,0.9642857142857143,0.7591347171347171
R_8d77LowRrq3xFfJ_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,443,84,57,30,3,0.6785714285714286,4.2023809523809526,147.0,28.0,23.0,2,3,0,0,2,5,2,0.20624009425612702,0.02138570523782049,"[0.0018060985700789622, 0.019579606667741528]","[0.6785714285714286, 0.963855421686747, 1.0, 1.0, 1.0]","[0.11904761904761904, 0.40963855421686746, 0.7439024390243902, 0.8765432098765432, 0.975]",4.666666666666667,5,3.312540574800703,9,12.333333333333334,14,72.71702898550726,10.73521739130435,0.2168234064785789,0.20393591083246257,0.04824103099965169,0.02159526297457332,0.11163357715081852,0.11163357715081854,0.0987460815047022,0.20485242767241393,0.019092030097341228,0.5,13,0.010692852618910245,0.9284853700516351,0.624826364433084
R_2G1cvocEgxet2xf_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,552,114,69,33,6,0.6052631578947368,3.745614035087719,91.16666666666667,19.0,16.333333333333332,8,0,0,3,0,8,3,0.2033982648316658,0.02664693333885885,"[0.003622546250169917, 0.009721764922142023, 0.008760154247283936, 0.013042193651199324, 0.03147067427635192]","[0.6052631578947368, 0.9734513274336283, 1.0, 1.0, 1.0]","[0.09649122807017543, 0.4336283185840708, 0.7678571428571429, 0.954954954954955, 1.0]",4.333333333333333,7,2.9650487739529594,10,8.666666666666666,15,92.19142857142859,5.617460317460317,0.1480852480852481,0.15058275058275059,0.06292873792873793,0.05507825507825508,0.1393856143856144,0.09944222444222445,0.14294039294039296,0.1987531480279941,0.024775688946263696,0.3333333333333333,4,0.013323466669429424,0.915742897065673,0.6505863288932688
R_8kQG02fwq7ubaOB_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,307,68,52,22,5,0.7647058823529411,3.5,60.6,13.6,13.2,9,0,0,3,0,9,3,0.21032354558185065,0.21322470704714458,"[0.01580089926719666, 0.02517049511273703, 0.1828455924987793, 0.20263242721557617]","[0.7647058823529411, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.17647058823529413, 0.6119402985074627, 0.8939393939393939, 0.9692307692307692, 1.0]",1.6,5,2.0786487705842545,6,7.0,13,107.21300000000002,1.9820000000000029,0.11282051282051282,0.10895604395604395,0.053717948717948716,0.11562271062271062,0.21124542124542126,0.07076923076923078,0.13252747252747252,0.2037409399319621,0.010925127445893967,0.25,11,0.10661235352357229,0.9499561018437226,0.730316209982584
R_2mqjhNO26XNoi6R_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,412,71,50,33,4,0.704225352112676,4.71830985915493,102.25,17.75,15.25,2,0,0,0,0,2,0,0.21705412661487405,0.012301054192986677,"[0.004490260566983928, 0.008710431201117363, 0.0052508895213787266]","[0.704225352112676, 0.9428571428571428, 1.0, 1.0, 1.0]","[0.14084507042253522, 0.44285714285714284, 0.7391304347826086, 0.8676470588235294, 0.9402985074626866]",1.75,3,2.9973703771586835,7,8.5,11,77.49634615384618,7.294487179487181,0.23985042735042733,0.12179487179487179,0.09041132478632478,0.03993055555555555,0.05235042735042735,0.1702724358974359,0.12700320512820512,0.19971424630544718,0.0025360346201528383,0.3333333333333333,22,0.00615052709649334,0.9294164989939637,0.6261556428697006
R_27dw4UbFh02oLUB_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,377,70,48,17,5,0.6857142857142857,4.328571428571428,74.6,14.0,13.0,0,0,0,3,5,0,8,0.20465337748036666,0.03499764118875777,"[0.007860593001047772, 0.03677837962195987, 0.006404357297079916, 0.01895195245742798]","[0.6857142857142857, 0.927536231884058, 0.9705882352941176, 1.0, 1.0]","[0.17142857142857143, 0.5652173913043478, 0.7941176470588235, 0.9253731343283582, 0.9696969696969697]",2.2,4,2.757763450207669,8,9.0,13,90.09000000000002,4.420000000000002,0.19294685990338165,0.16367149758454105,0.10405797101449275,0.07333333333333333,0.12328502415458936,0.06405797101449275,0.05516908212560386,0.2144897817407997,0.02226546364886195,0.25,16,0.017498820594378885,0.9167677505784922,0.6851667427634142
R_8dFIkEkt84RkgQj_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,537,96,67,38,5,0.6979166666666666,4.53125,106.6,19.2,17.8,4,1,0,0,1,5,1,0.2018364975666084,0.015599038085294128,"[0.004667071217582336, 0.009275663277459517, 0.00462155772580039, 0.012633783949746014]","[0.6979166666666666, 0.968421052631579, 1.0, 1.0, 1.0]","[0.10416666666666667, 0.45263157894736844, 0.7340425531914894, 0.8924731182795699, 0.9565217391304348]",3.4,6,2.9407698837110603,7,8.8,10,70.93570873786409,8.482834951456315,0.23525733525733525,0.21101491101491102,0.03872053872053872,0.08047138047138047,0.0531986531986532,0.11308321308321308,0.10937950937950937,0.21178748248850257,0.027899223476378465,0.2,25,0.007799519042647064,0.9332675438596492,0.6279671312431059
R_2LTbPAQf8NZ0wRb_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,414,88,61,28,5,0.6931818181818182,3.659090909090909,82.0,17.6,15.8,0,0,0,13,0,0,13,0.20498664432732516,0.02052627272076077,"[0.011848925219641787, 0.015287722481621635, 0.0033248914612664104, 0.010591006278991705]","[0.6931818181818182, 0.9770114942528736, 1.0, 1.0, 1.0]","[0.13636363636363635, 0.5517241379310345, 0.8604651162790697, 0.9764705882352941, 1.0]",3.8,10,2.605152342495297,7,9.6,14,96.85300000000002,4.420723404255323,0.11231438812083973,0.19780337941628265,0.0718484383000512,0.04401433691756272,0.16061443932411673,0.032903225806451615,0.05222222222222222,0.20024873446492317,0.021598929954944945,0.25,23,0.010263136360380384,0.9340386624869383,0.7050046957618069
R_2bxsVUkaSaFXjdD_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,563,96,69,43,5,0.71875,4.760416666666667,111.8,19.2,17.0,3,0,0,0,0,3,0,0.21204910081618383,0.020563782495681707,"[0.016212797164916998, 0.0089377654923333, 0.013258147239685075, 0.002718855094428041]","[0.71875, 0.9894736842105263, 1.0, 1.0, 1.0]","[0.11458333333333333, 0.3684210526315789, 0.6702127659574468, 0.8602150537634409, 0.9891304347826086]",3.6,5,2.7409219224768004,6,7.6,9,72.84110280373834,8.415813084112148,0.2678124873137661,0.159724759469005,0.06530162789753582,0.019806763285024155,0.04242581090407177,0.1743017496853814,0.11112430479438151,0.18724138817740876,0.007474016977227604,0.16666666666666666,9,0.010281891247840853,0.9416447368421053,0.6005125280936817
R_8IgyrHkEhSlOgd5_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,500,96,63,31,3,0.65625,4.166666666666667,166.0,32.0,25.333333333333332,0,0,0,8,1,0,9,0.20520299109079504,0.015266651518983737,"[0.012226506872893922, 0.003040144646089815]","[0.65625, 0.968421052631579, 0.9893617021276596, 1.0, 1.0]","[0.125, 0.42105263157894735, 0.7340425531914894, 0.8817204301075269, 0.9565217391304348]",4.0,7,3.4675772117632584,12,12.0,16,71.13676470588238,11.78372549019608,0.2643859649122807,0.11354925775978407,0.07406207827260458,0.012820512820512822,0.10190283400809716,0.14222672064777328,0.09970310391363023,0.19633609114341366,0.021166236428005192,0.25,34,0.0076333257594918685,0.9228065509518477,0.6236674708016797
R_2VPJFAhkG6jzuXy_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,326,62,54,24,3,0.8709677419354839,4.161290322580645,108.0,20.666666666666668,20.0,0,1,0,6,2,1,8,0.21712700050810108,0.04710648953914642,"[0.044179088238513825, 0.0029274013006325983]","[0.8709677419354839, 1.0, 1.0, 1.0, 1.0]","[0.1774193548387097, 0.5901639344262295, 0.9333333333333333, 1.0, 1.0]",3.0,4,2.7395225972461743,8,9.0,14,92.75956521739131,6.03507246376812,0.2035923141186299,0.15659983291562238,0.011904761904761904,0.05167084377610693,0.20200501253132833,0.09770258980785296,0.11524644945697576,0.2046938758451962,0.0026817824066068807,0.5,33,0.02355324476957321,0.9741935483870968,0.7401833245196545
R_8mJxG00fCL8kz05_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,356,67,48,29,4,0.7164179104477612,4.253731343283582,88.25,16.75,15.25,0,0,0,1,1,0,2,0.2134115964614699,0.0222770541433304,"[0.017116379075580168, 0.0026035626729329353, 0.013695639466482501]","[0.7164179104477612, 0.9545454545454546, 1.0, 1.0, 1.0]","[0.1791044776119403, 0.4696969696969697, 0.7076923076923077, 0.859375, 0.9682539682539683]",1.75,3,2.875210599788197,9,8.25,11,97.9167294520548,4.135719178082194,0.28025641025641024,0.17797008547008547,0.0325,0.0225,0.050277777777777775,0.16901709401709403,0.14373931623931624,0.21998019588803783,0.0047490256866554725,0.5,6,0.011138527071665202,0.9341926729986432,0.6368245446510372
R_2q0iH8KvyiaD0id_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,444,85,56,27,3,0.6588235294117647,4.176470588235294,147.33333333333334,28.333333333333332,24.0,0,0,0,10,0,0,10,0.19788473521881972,0.008041685590377212,"[0.005054393591302803, 0.0029872919990744096]","[0.6588235294117647, 0.9166666666666666, 1.0, 1.0, 1.0]","[0.1411764705882353, 0.5476190476190477, 0.8192771084337349, 0.9512195121951219, 0.9876543209876543]",6.333333333333333,10,3.832374139270691,13,13.333333333333334,18,72.85326007326009,10.633406593406594,0.18546365914786966,0.14661654135338345,0.09774436090225563,0.05576441102756892,0.11716791979949874,0.08834586466165413,0.08521303258145363,0.18087161050259487,0.035802748171955834,0.16666666666666666,14,0.004020842795188606,0.9150980392156862,0.6893892919647588
R_2joIDdCu9ghOfCw_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,493,90,66,40,7,0.7333333333333333,4.366666666666666,69.57142857142857,12.857142857142858,12.285714285714286,12,0,0,2,0,12,2,0.20448340628391656,0.026833083878749282,"[0.00047021475103167787, 0.0066318114598592215, 0.02425121267636618, 0.009683253367741923, 0.022429652866863076, 0.017033106514385776]","[0.7333333333333333, 0.9775280898876404, 1.0, 1.0, 1.0]","[0.14444444444444443, 0.5056179775280899, 0.8181818181818182, 0.9425287356321839, 0.9651162790697675]",1.8571428571428572,2,2.392433628969983,7,7.285714285714286,11,92.5126923076923,4.046593406593409,0.2116569704804999,0.2039646627881922,0.03459383753501401,0.08534798534798535,0.16644042232277526,0.07449903038138332,0.07449903038138332,0.17974419501221295,0.022605406041762144,0.125,17,0.013416541939374643,0.9421722846441948,0.6751778509712608
R_27dw4UbFh02oLUB_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,315,55,38,16,5,0.6909090909090909,4.618181818181818,62.2,11.0,10.4,0,0,0,4,0,0,4,0.20675824532906215,0.0490715367453439,"[0.020054668188095093, 0.02777007222175598, 0.005586814880371105, 0.044731518200465614]","[0.6909090909090909, 0.8888888888888888, 0.9811320754716981, 1.0, 1.0]","[0.2, 0.5925925925925926, 0.8679245283018868, 0.9615384615384616, 0.9803921568627451]",2.2,6,2.165988455988456,6,6.4,10,89.18125806451616,3.9008387096774193,0.22832775919732443,0.10147157190635452,0.16538461538461538,0.03277591973244147,0.14277591973244147,0.09277591973244148,0.07016722408026756,0.19911997700200498,0.01805572795147098,0.16666666666666666,9,0.02453576837267195,0.9121860110539356,0.7204895478591372
R_8mJxG00fCL8kz05_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,200,40,35,16,4,0.875,3.925,49.25,10.0,9.75,6,0,0,2,0,6,2,0.20723817845185596,0.06385222540961372,"[0.020469826459884655, 0.05033436417579651, 0.02497414747873941]","[0.875, 1.0, 1.0, 1.0, 1.0]","[0.225, 0.5897435897435898, 0.868421052631579, 0.9459459459459459, 0.9722222222222222]",0.75,2,2.3380627394636013,6,6.25,8,99.53363636363638,2.109090909090913,0.24166666666666664,0.17083333333333334,0.04583333333333334,0.0,0.21666666666666667,0.0875,0.13333333333333333,0.2074691346548136,0.017095861705883342,0.5,21,0.03192611270480686,0.975,0.7202665621086674
R_2eaDBbNJB41Q6MF_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,508,100,72,42,5,0.72,4.02,100.8,20.0,18.6,10,1,1,3,1,11,4,0.2116103199993138,0.014184079774014341,"[0.0028762248429385073, 0.006098142563006559, 0.006120333552876583, 0.013273458589207032]","[0.72, 1.0, 1.0, 1.0, 1.0]","[0.11, 0.43434343434343436, 0.8061224489795918, 0.9381443298969072, 0.9791666666666666]",3.2,5,3.1647873282548207,11,9.4,14,86.211,6.600666666666669,0.1885805860805861,0.1885805860805861,0.07596611721611722,0.022023809523809522,0.19079670329670328,0.10538461538461538,0.06682692307692308,0.19975021452579683,0.008351578610967691,0.25,20,0.0070920398870071705,0.944,0.65355537597732
R_21jCVrcLzykPU4h_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,304,50,43,24,7,0.86,4.84,42.57142857142857,7.142857142857143,7.142857142857143,3,0,0,0,0,3,0,0.21215698187765866,0.15171795184650116,"[0.005454023679097503, 0.005453268686930329, 0.019606561887831914, 0.006934435594649541, 0.2106388807296753, 0.20706668496131897]","[0.86, 0.9591836734693877, 0.9791666666666666, 1.0, 1.0]","[0.24, 0.6530612244897959, 0.875, 1.0, 1.0]",0.7142857142857143,3,1.9611264461438678,7,5.0,10,106.42241935483872,0.6158986175115224,0.23113790970933829,0.19529993815708102,0.1310760667903525,0.06910946196660482,0.05986394557823129,0.09189857761286332,0.03945578231292517,0.20477472462700408,0.007258254854277946,0.25,7,0.0758589759232506,0.9596700680272109,0.7536122448979592
R_8o6ejl1aVHjSI9z_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,382,79,57,22,4,0.7215189873417721,3.7974683544303796,94.75,19.75,18.0,8,0,0,6,0,8,6,0.20294619999922714,0.017441476905156662,"[0.01286486997490835, 0.007016158245858661, 0.006281187136967986]","[0.7215189873417721, 0.9615384615384616, 0.974025974025974, 0.9868421052631579, 1.0]","[0.13924050632911392, 0.5641025641025641, 0.7792207792207793, 0.9342105263157895, 0.9866666666666667]",3.5,6,2.5088037156426375,6,8.0,11,99.905,4.790000000000003,0.14078947368421052,0.1394736842105263,0.037500000000000006,0.075,0.22828947368421054,0.038157894736842106,0.12697368421052632,0.23185129420271197,0.025679818611140992,1.0,26,0.008720738452578333,0.9287851056338731,0.6806882085269826
R_2Ep8Ymfq8uSEw90_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,326,61,45,23,4,0.7377049180327869,4.245901639344262,80.75,15.25,14.5,4,0,0,0,4,4,4,0.204250668348531,0.011850127547678316,"[0.006788843328302568, 0.006413253290312643, 0.004573094702902264]","[0.7377049180327869, 0.9166666666666666, 0.9491525423728814, 0.9827586206896551, 1.0]","[0.18032786885245902, 0.55, 0.7627118644067796, 0.8448275862068966, 0.8771929824561403]",1.5,3,2.440341187270502,6,7.0,8,96.14364130434785,4.134601449275362,0.24517973856209152,0.1468954248366013,0.05498366013071895,0.04027777777777777,0.1468954248366013,0.09665032679738561,0.07303921568627451,0.21555381203160703,0.02307088191253326,0.3333333333333333,8,0.005925063773839158,0.917256549552398,0.6430120603844551
R_8v92A9H3hnaw1QI_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,1068,202,106,59,7,0.5247524752475248,4.232673267326732,151.71428571428572,28.857142857142858,24.714285714285715,0,0,0,17,1,0,18,0.20956169890075452,0.006993222699761862,"[0.0035189579833637685, 0.005183822909990948, 0.004217100594982953, 0.0028684966491930586, 0.0008718093802938809, 0.004319480581460977]","[0.5247524752475248, 0.900497512437811, 0.985, 0.9949748743718593, 1.0]","[0.0594059405940594, 0.3482587064676617, 0.73, 0.9095477386934674, 0.9747474747474747]",4.571428571428571,9,3.2616474562597415,9,11.571428571428571,18,69.81162790697678,11.152292358803987,0.23694281908567624,0.13726749441035155,0.062306740878169446,0.07034275248560963,0.09931140288283145,0.08801317729889159,0.09075210503781932,0.19438427918165632,0.012448820808086236,0.16666666666666666,9,0.0034966113498809312,0.881044972411439,0.6043919721005326
