result_id,model_id,item_id,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_dsi,metric_surprise,metric_n_gram_diversity,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
55f4e6e25ac3,gpt-4_t0.3_p1.0,petrol-diesel-pump,767,128,89,65,5,4.8515625,152.6,25.6,23.2,0.2168618284738981,0.004490835746025601,"[0.6308724832214765, 0.972972972972973, 1.0, 1.0, 1.0]",0.09570795638220651,0.003455881075626721,0.2
626cb179acfe,gpt-4_t0.7_p0.95,petrol-diesel-pump,927,159,109,73,5,4.6918238993710695,184.6,31.8,27.8,0.21818804677400053,0.007072693191347915,"[0.6086956521739131, 0.9617486338797814, 0.989010989010989, 1.0, 1.0]",0.08441441570009504,0.000803444475421855,0.16666666666666666
5e35a5e884c0,gpt-4_t1.0_p0.5,petrol-diesel-pump,676,114,81,55,5,4.824561403508772,134.4,22.8,19.4,0.21370038127256966,0.010488176589960124,"[0.648854961832061, 0.9461538461538461, 1.0, 1.0, 1.0]",0.09398391927991595,0.009778775478283597,0.1111111111111111
b6ae3ae96d05,gpt-4_t0.5_p0.7,petrol-diesel-pump,910,158,104,69,5,4.6645569620253164,181.2,31.6,26.8,0.21214029507970364,0.009126685196028272,"[0.6045197740112994, 0.9431818181818182, 0.9942857142857143, 1.0, 1.0]",0.09516383750098092,0.01289894786401563,0.2
c1d97c9146d0,gpt-4_t0.0_p0.5,petrol-diesel-pump,750,126,84,63,5,4.777777777777778,149.2,25.2,21.6,0.21375906781788917,0.021658731926055205,"[0.5838926174496645, 0.9391891891891891, 0.9931972789115646, 1.0, 1.0]",0.0877229997089931,0.009661402387644569,0.1111111111111111
3d0a7a96c450,gpt-4_t0.5_p0.95,petrol-diesel-pump,903,158,107,74,5,4.563291139240507,179.8,31.6,27.4,0.21428501407378958,0.014738193771833288,"[0.5978260869565217, 0.9453551912568307, 1.0, 1.0, 1.0]",0.13552529641560146,0.008609509875843746,1.0
95a61b1b305f,gpt-4_t0.9_p0.9,petrol-diesel-pump,814,139,100,67,5,4.748201438848921,162.0,27.8,25.2,0.21782604791308247,0.01823979923219393,"[0.64375, 0.9685534591194969, 1.0, 1.0, 1.0]",0.1351970774786813,0.0015274421972579777,0.14285714285714285
0c871ca2d006,gpt-4_t0.9_p0.3,petrol-diesel-pump,962,166,108,78,5,4.662650602409639,191.6,33.2,28.4,0.21603434356974635,0.008267137056840332,"[0.5885416666666666, 0.9057591623036649, 0.9736842105263158, 0.9894179894179894, 1.0]",0.10142847469874791,0.005110850883930207,0.3333333333333333
bb5fe62c2989,gpt-4_t0.3_p0.95,petrol-diesel-pump,986,181,115,84,5,4.337016574585635,196.4,36.2,29.4,0.21132286529874775,0.006009419564328156,"[0.583732057416268, 0.9471153846153846, 1.0, 1.0, 1.0]",0.10027960027967181,0.014533807425927414,0.16666666666666666
51216fc540d4,gpt-4_t0.0_p0.95,petrol-diesel-pump,877,149,98,73,5,4.751677852348993,174.6,29.8,23.8,0.21668107451550675,0.014836852106393558,"[0.5872093023255814, 0.9181286549707602, 0.9941176470588236, 1.0, 1.0]",0.09665652343205043,0.0038173889924094095,0.1111111111111111
09ac03e321d2,gpt-4_t0.3_p0.9,petrol-diesel-pump,895,154,106,73,5,4.714285714285714,178.2,30.8,26.4,0.2155509471575782,0.016032412580468447,"[0.6358381502890174, 0.9418604651162791, 1.0, 1.0, 1.0]",0.11319026947021485,0.0060776437082665224,0.1111111111111111
28a4d61c0d3d,gpt-4_t0.0_p1.0,petrol-diesel-pump,917,155,100,68,5,4.754838709677419,182.6,31.0,25.6,0.21290749280048735,0.008048193037278745,"[0.5683060109289617, 0.9175824175824175, 1.0, 1.0, 1.0]",0.10453143460409982,0.011364552422448215,0.1111111111111111
369fe71f82a7,gpt-4_t0.0_p0.3,petrol-diesel-pump,756,132,95,64,5,4.598484848484849,150.4,26.4,23.2,0.21561592033812924,0.00752301327276339,"[0.6428571428571429, 0.9411764705882353, 0.993421052631579, 1.0, 1.0]",0.11018659557615007,0.005947697347164438,0.2
c3587368ee3a,gpt-4_t0.9_p0.7,petrol-diesel-pump,1051,179,112,84,5,4.731843575418995,209.4,35.8,29.4,0.21651059281395144,0.00985262202475573,"[0.558252427184466, 0.926829268292683, 1.0, 1.0, 1.0]",0.09229050193514143,0.0041583523955200374,0.14285714285714285
417d520732d1,gpt-4_t0.3_p0.5,petrol-diesel-pump,824,139,90,64,5,4.776978417266187,164.0,27.8,24.2,0.21400155538013058,0.01738739245789815,"[0.5714285714285714, 0.91875, 0.9937106918238994, 1.0, 1.0]",0.11326099123273577,0.009176427263161757,0.2
8b45d248d147,gpt-4_t0.3_p0.3,petrol-diesel-pump,955,167,116,82,5,4.598802395209581,190.2,33.4,28.4,0.21259387195989762,0.006986820188878126,"[0.6230366492146597, 0.9578947368421052, 0.9947089947089947, 1.0, 1.0]",0.09323499202728272,0.011991794103627662,0.1111111111111111
88390bac4df3,gpt-4_t0.3_p0.9,organ-empire-comply,731,125,89,59,5,4.736,145.4,25.0,21.4,0.21420365484885345,0.012707132636303242,"[0.6524822695035462, 0.95, 1.0, 1.0, 1.0]",0.08372855867658342,0.008458831243710774,0.25
88a56c07e9e6,gpt-4_t1.0_p0.5,organ-empire-comply,731,125,88,61,5,4.712,145.4,25.0,21.4,0.21264731848174756,0.018048894657191145,"[0.6275862068965518, 0.9583333333333334, 0.993006993006993, 1.0, 1.0]",0.11928483247756957,0.01157150397792256,0.125
3d49aa12443f,gpt-4_t0.0_p0.9,organ-empire-comply,879,155,103,73,5,4.535483870967742,175.0,31.0,25.2,0.2171544612270512,0.01003108514586204,"[0.6045197740112994, 0.9431818181818182, 0.9885714285714285, 1.0, 1.0]",0.09055767570223128,0.0025572184873152715,0.09090909090909091
24b3528366a3,gpt-4_t0.5_p0.9,organ-empire-comply,985,180,111,84,5,4.383333333333334,196.2,36.0,30.0,0.21629071141616135,0.01077774090534954,"[0.5665024630541872, 0.9356435643564357, 0.9900497512437811, 1.0, 1.0]",0.09858776841844831,0.004284718109094976,0.125
d27cf06d4c22,gpt-4_t0.3_p1.0,organ-empire-comply,811,143,93,67,5,4.545454545454546,161.4,28.6,24.2,0.21403374511804155,0.00889514351174947,"[0.5828220858895705, 0.9506172839506173, 0.9875776397515528, 0.99375, 1.0]",0.08348103080477033,0.008798650705334587,0.25
09b2acd56af7,gpt-4_t0.7_p0.5,organ-empire-comply,906,150,98,75,5,4.926666666666667,180.4,30.0,24.8,0.2171101535977544,0.008157964459567818,"[0.5952380952380952, 0.9700598802395209, 0.9939759036144579, 1.0, 1.0]",0.08457888535090856,0.0026458337459088765,0.25
428d7fddd7b9,gpt-4_t0.3_p0.95,organ-empire-comply,820,139,95,67,5,4.762589928057554,163.2,27.8,23.6,0.21606032560444266,0.017953797830435422,"[0.6125, 0.9308176100628931, 1.0, 1.0, 1.0]",0.10379272018160139,0.00474548973253236,0.25
bfd311904112,gpt-4_t1.0_p1.0,organ-empire-comply,720,122,81,63,5,4.778688524590164,143.2,24.4,20.8,0.21593307478270407,0.008082659508030249,"[0.6071428571428571, 0.9712230215827338, 1.0, 1.0, 1.0]",0.08703408581869942,0.004999991376009538,0.25
2b02fd80111f,gpt-4_t0.9_p0.9,organ-empire-comply,837,151,97,69,5,4.437086092715232,166.6,30.2,25.6,0.21571632515947126,0.013537753801875677,"[0.5755813953488372, 0.9473684210526315, 1.0, 1.0, 1.0]",0.08876335961478098,0.005433490622475168,0.125
7437eba3e0bc,gpt-4_t0.5_p0.3,organ-empire-comply,716,129,81,56,5,4.434108527131783,142.4,25.8,21.6,0.21263911933093876,0.003460125676885209,"[0.5684931506849316, 0.9379310344827586, 1.0, 1.0, 1.0]",0.084098253931318,0.011587902279540152,0.25
906853eae7c2,gpt-4_t0.5_p0.7,organ-empire-comply,865,150,102,69,5,4.6466666666666665,172.2,30.0,25.4,0.21668119910224726,0.01370841030258066,"[0.6104651162790697, 0.935672514619883, 0.9941176470588236, 1.0, 1.0]",0.13255940675735473,0.0035037427369231655,1.0
4def8f6aadf3,gpt-4_t0.5_p0.95,organ-empire-comply,747,137,90,67,5,4.350364963503649,148.6,27.4,23.0,0.21339947257522865,0.011220199511381965,"[0.6038961038961039, 0.934640522875817, 1.0, 1.0, 1.0]",0.10799583196640014,0.010067195790960382,0.125
4814906e0908,gpt-4_t1.0_p0.3,organ-empire-comply,884,152,93,71,5,4.7105263157894735,176.0,30.4,25.6,0.21475325995527764,0.012075095407433067,"[0.5428571428571428, 0.9195402298850575, 0.9942196531791907, 1.0, 1.0]",0.08909659726279122,0.007359621030862407,0.09090909090909091
9924d1989757,gpt-4_t0.9_p0.7,organ-empire-comply,886,153,107,76,5,4.686274509803922,176.4,30.6,27.4,0.2127374239762624,0.007935479599914266,"[0.6379310344827587, 0.9595375722543352, 1.0, 1.0, 1.0]",0.08376560381480626,0.011391292988892854,0.25
3ab6b8ca8073,gpt-4_t0.3_p0.5,organ-empire-comply,847,143,96,68,5,4.811188811188811,168.6,28.6,24.8,0.21747794001640408,0.008953447710900078,"[0.6296296296296297, 0.9565217391304348, 1.0, 1.0, 1.0]",0.09381356409617833,0.001910260908609518,0.09090909090909091
b89c9c554e37,gpt-4_t0.7_p0.95,organ-empire-comply,860,146,94,64,5,4.773972602739726,171.2,29.2,23.4,0.21679972230441988,0.009359290572766951,"[0.5843373493975904, 0.9212121212121213, 1.0, 1.0, 1.0]",0.08623060669217791,0.003266696332577923,0.25
7c2e7d93a8fe,gpt-4_t0.0_p1.0,organ-empire-comply,758,133,82,63,5,4.548872180451128,150.8,26.6,22.4,0.21480320944153708,0.007350832155207959,"[0.5384615384615384, 0.896774193548387, 0.987012987012987, 0.9934640522875817, 1.0]",0.09184241805757795,0.007259722058343521,0.125
9c9002a09f45,gpt-4_t0.0_p0.3,organ-empire-comply,772,133,87,66,5,4.676691729323308,153.6,26.6,22.0,0.2150013357887179,0.008666398917644133,"[0.5894039735099338, 0.9533333333333334, 1.0, 1.0, 1.0]",0.0853907789502825,0.006863469363981856,0.09090909090909091
91833f6807a0,gpt-4_t0.0_p0.95,organ-empire-comply,964,170,105,69,5,4.547058823529412,192.0,34.0,28.2,0.2176371353209171,0.013307298578288246,"[0.5595854922279793, 0.8958333333333334, 0.9842931937172775, 1.0, 1.0]",0.07599931103842598,0.0015918702995834644,0.09090909090909091
9dd4c7477628,gpt-4_t1.0_p0.95,organ-empire-comply,834,152,97,66,5,4.3881578947368425,166.0,30.4,26.0,0.2158226340522855,0.003549230627303876,"[0.5941176470588235, 0.9408284023668639, 1.0, 1.0, 1.0]",0.09351759127208165,0.005220872836846691,0.09090909090909091
3a110a749b73,gpt-4_t0.3_p0.3,organ-empire-comply,890,159,103,72,5,4.471698113207547,177.2,31.8,26.2,0.21645277090289036,0.0045393198221091585,"[0.5792349726775956, 0.9395604395604396, 0.988950276243094, 0.9944444444444445, 1.0]",0.09229926041194371,0.003960599135636955,0.25
11e2f2da77e2,gpt-4_t0.5_p0.5,organ-empire-comply,803,139,89,64,5,4.64748201438849,159.8,27.8,22.2,0.21658608627816042,0.010467456299009512,"[0.5759493670886076, 0.9490445859872612, 1.0, 1.0, 1.0]",0.09719495262418475,0.0036939683850968352,0.125
8a7ab980a264,gpt-4_t0.3_p0.7,organ-empire-comply,957,171,107,76,5,4.497076023391813,190.6,34.2,27.4,0.21772006195888186,0.006268689842242214,"[0.5729166666666666, 0.9319371727748691, 1.0, 1.0, 1.0]",0.09920234169278826,0.0014260170236539693,0.25
08aae170d7a8,gpt-4_t0.7_p0.9,organ-empire-comply,926,157,108,79,5,4.7834394904458595,184.4,31.4,26.8,0.21639539175163575,0.007286066537589023,"[0.6235955056179775, 0.9717514124293786, 1.0, 1.0, 1.0]",0.09658436264310565,0.004075357438146188,0.09090909090909091
b4bbd2ded76b,gpt-4_t0.9_p0.3,organ-empire-comply,836,147,97,62,5,4.551020408163265,166.4,29.4,24.6,0.21636668287339758,0.011566388917321258,"[0.5857988165680473, 0.9345238095238095, 0.9940119760479041, 1.0, 1.0]",0.08337550503867013,0.004132775194622518,0.09090909090909091
bb1eec0857e0,gpt-4_t1.0_p0.9,organ-empire-comply,821,135,95,67,5,4.977777777777778,163.4,27.0,23.8,0.21744463188731256,0.011700357861554322,"[0.6470588235294118, 0.9539473684210527, 0.9933774834437086, 1.0, 1.0]",0.09065073728561401,0.0019768771667925678,0.125
43eb3f18d825,gpt-4_t0.0_p0.5,organ-empire-comply,918,156,97,70,5,4.737179487179487,182.8,31.2,24.8,0.2160747914580825,0.008968154410839091,"[0.55, 0.9050279329608939, 1.0, 1.0, 1.0]",0.07995079244886126,0.004716558025252671,0.09090909090909091
ef601de730e9,gpt-4_t0.9_p1.0,organ-empire-comply,890,152,104,77,5,4.7368421052631575,177.2,30.4,25.4,0.21455573169890121,0.004497367673300223,"[0.6184971098265896, 0.9418604651162791, 0.9941520467836257, 1.0, 1.0]",0.08819579567228045,0.0077546775436152515,0.25
75b92e84d548,gpt-4_t0.9_p0.95,organ-empire-comply,996,157,106,74,5,5.235668789808917,198.4,31.4,26.2,0.21558640218142977,0.009743232992572293,"[0.6123595505617978, 0.9491525423728814, 1.0, 1.0, 1.0]",0.09742415462221418,0.005693336578558139,0.25
253fc2c4027c,gpt-4_t0.7_p0.3,organ-empire-comply,768,139,88,57,5,4.410071942446043,152.8,27.8,23.4,0.2127866711756938,0.006514058811685736,"[0.5822784810126582, 0.9554140127388535, 0.9935897435897436, 1.0, 1.0]",0.09170279332569667,0.011292798590030073,0.25
4b9e0e21ebc1,gpt-4_t0.0_p0.7,organ-empire-comply,907,155,103,70,5,4.716129032258064,180.6,31.0,26.2,0.2186637508449594,0.012682444037114118,"[0.5888888888888889, 0.9497206703910615, 0.9943820224719101, 1.0, 1.0]",0.08514830214636666,0.0004613607485011162,0.09090909090909091
f442c0201e0f,gpt-4_t0.9_p0.5,organ-empire-comply,1012,172,116,80,5,4.767441860465116,201.6,34.4,29.0,0.21749125024940394,0.014704972538946023,"[0.6082474226804123, 0.9430051813471503, 1.0, 1.0, 1.0]",0.11408779791423253,0.001883640442609802,0.125
27b3fe195559,gpt-4_t1.0_p0.7,organ-empire-comply,647,109,78,54,5,4.7889908256880735,128.6,21.8,19.8,0.2106446858721959,0.019923431149650103,"[0.6349206349206349, 0.96, 1.0, 1.0, 1.0]",0.09040283135005406,0.015576769197025886,0.25
46bab5cb1f97,gpt-4_t0.5_p1.0,organ-empire-comply,963,164,108,79,5,4.75,191.8,32.8,27.0,0.2165240835772053,0.0033953938869274725,"[0.5967741935483871, 0.918918918918919, 0.9891304347826086, 1.0, 1.0]",0.08454279218401228,0.0038179737870071007,0.09090909090909091
8bbe0ce565d7,gpt-4_t0.7_p0.7,organ-empire-comply,802,141,90,60,5,4.581560283687943,159.6,28.2,24.0,0.212658891368047,0.014666816470149016,"[0.575, 0.9433962264150944, 1.0, 1.0, 1.0]",0.08409794739314488,0.011548358205323683,0.25
b28f18e3e485,gpt-4_t0.7_p1.0,organ-empire-comply,740,128,89,60,5,4.6640625,147.2,25.6,22.8,0.21389119732851364,0.016638109322879624,"[0.6301369863013698, 0.9586206896551724, 1.0, 1.0, 1.0]",0.09064811979021345,0.009083746284390404,0.25
