result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
37cbc2124250,"['machine', 'stamp-letter-send']","['sentience', 'id']",341,61,44,32,5,0.7213114754098361,4.557377049180328,68.2,12.2,11.6,0,0,0,2,0,0,2,0.20156025562074878,0.023838974937560042,"[0.0025310132238599847, 0.012633455036178465, 0.011955303852520277, 0.020558177762561358]","[0.7213114754098361, 0.9666666666666667, 0.9830508474576272, 1.0, 1.0]","[0.18032786885245902, 0.45, 0.6610169491525424, 0.7931034482758621, 0.8947368421052632]",0.8,2,2.453605042016807,7,6.0,8,91.105,4.030000000000001,0.22968253968253968,0.15674603174603174,0.17261904761904762,0.014285714285714285,0.02857142857142857,0.17801587301587302,0.03833333333333333,0.13922005534172058,0.028786480027508887,0.25
6e2867f16dd2,"['machine', 'stamp-letter-send']","['sentience', 'id']",672,124,80,46,5,0.6451612903225806,4.290322580645161,133.6,24.8,21.6,0,0,0,17,1,0,18,0.2072503490148535,0.010616146422858921,"[0.004471728032007655, 0.0024022390144039785, 0.0022320018874274206, 0.012126323911878789]","[0.6451612903225806, 0.991869918699187, 1.0, 1.0, 1.0]","[0.0967741935483871, 0.3983739837398374, 0.7377049180327869, 0.8925619834710744, 0.9833333333333333]",3.8,7,2.8465234544951263,8,9.2,11,75.7590071942446,9.59876258992806,0.2074218700874049,0.1393134157077281,0.05773635477582846,0.019583333333333335,0.17940899515814626,0.10837043325158775,0.10530143683581714,0.12778228640556336,0.01740629323929943,0.2
c00ddb2e995e,"['machine', 'stamp-letter-send']","['sentience', 'id']",600,99,74,50,5,0.7474747474747475,4.94949494949495,119.2,19.8,18.8,0,0,0,3,1,0,4,0.2126317639740146,0.016044358743561637,"[0.014128398232989836, 0.008219396586369998, 0.00935878800107287, 0.00038213466669057006]","[0.7474747474747475, 0.9897959183673469, 1.0, 1.0, 1.0]","[0.10101010101010101, 0.30612244897959184, 0.6288659793814433, 0.8541666666666666, 0.9473684210526315]",2.0,4,3.106783551388668,10,8.8,12,69.2847142857143,9.160285714285717,0.31402257872846107,0.17100415923945336,0.08182667006196417,0.027705627705627706,0.04126984126984127,0.17433155080213902,0.1281470163823105,0.1447126281261444,0.006643463320977261,0.5
a772fa269f2f,"['machine', 'stamp-letter-send']","['sentience', 'id']",707,118,77,53,5,0.652542372881356,4.906779661016949,140.6,23.6,21.2,0,0,0,3,1,0,4,0.2105122632488976,0.00810723477032356,"[0.003076093013470005, 0.004735301591299618, 0.004287083832534039, 0.004115991103343458]","[0.652542372881356, 0.9572649572649573, 0.9913793103448276, 1.0, 1.0]","[0.11016949152542373, 0.4017094017094017, 0.7068965517241379, 0.8956521739130435, 0.9736842105263158]",3.0,5,3.5657723817891243,12,10.0,14,63.393545454545475,10.975696969696973,0.2831578947368421,0.14348370927318296,0.11224310776942356,0.02719298245614035,0.04619047619047619,0.14467418546365915,0.1169548872180451,0.13098901867866516,0.010882464771211242,0.25
1d24146a3700,"['machine', 'stamp-letter-send']","['sentience', 'id']",705,130,86,54,5,0.6615384615384615,4.338461538461538,140.2,26.0,23.0,0,0,0,12,2,0,14,0.20888315835755492,0.012932871584292085,"[0.0015076404962784395, 0.0036459606010597057, 0.012028569858390986, 0.00868357221285504]","[0.6615384615384615, 0.9457364341085271, 1.0, 1.0, 1.0]","[0.08461538461538462, 0.3333333333333333, 0.6796875, 0.905511811023622, 0.9761904761904762]",4.6,10,3.3043591470579807,9,11.8,15,73.74843661971833,10.02825352112676,0.23769151138716357,0.1538302277432712,0.0724679089026915,0.03074327122153209,0.1290496894409938,0.1250600414078675,0.10758385093167702,0.13593437433242797,0.014140674553896615,0.2
18a11c01619a,"['machine', 'stamp-letter-send']","['sentience', 'id']",530,93,71,44,5,0.7634408602150538,4.591397849462366,106.0,18.6,17.2,4,0,0,3,1,4,4,0.21001901390940644,0.03646678721577917,"[0.002436596486303566, 0.010233101670188122, 0.03028453867156783, 0.02997933760349883]","[0.7634408602150538, 1.0, 1.0, 1.0, 1.0]","[0.12903225806451613, 0.5108695652173914, 0.7692307692307693, 0.8888888888888888, 0.9550561797752809]",2.0,4,2.6688446179143854,6,7.6,11,86.83045454545454,6.613636363636363,0.19743977591036413,0.14117507002801122,0.1429607843137255,0.04457142857142857,0.08709523809523809,0.13593977591036413,0.07881512605042017,0.11424557089805604,0.01186896345019356,0.16666666666666666
70e5b07057ff,"['machine', 'stamp-letter-send']","['sentience', 'id']",537,96,70,47,5,0.7291666666666666,4.53125,107.4,19.2,18.0,0,0,0,6,2,0,8,0.2092943270376278,0.015422941488449027,"[0.0015880129554055045, 0.007237417047674, 0.005653479574906722, 0.016366973398911827]","[0.7291666666666666, 0.9789473684210527, 1.0, 1.0, 1.0]","[0.11458333333333333, 0.4105263157894737, 0.7659574468085106, 0.9032258064516129, 0.9347826086956522]",2.6,5,2.9217094017094016,9,9.2,11,83.07766666666667,7.037703703703706,0.22025210084033614,0.18624649859943979,0.09416433239962652,0.02222222222222222,0.09321195144724556,0.16719887955182072,0.080812324929972,0.13176857829093933,0.013318337193750862,0.3333333333333333
7644df02533d,"['machine', 'stamp-letter-send']","['sentience', 'id']",996,153,109,78,5,0.7124183006535948,5.42483660130719,198.4,30.6,27.6,0,0,0,5,0,0,5,0.2111623431300069,0.007052070868443533,"[0.008561508657539907, 0.0003721630762493766, 0.0020112309580535004, 0.003159239045044282]","[0.7124183006535948, 0.993421052631579, 1.0, 1.0, 1.0]","[0.0718954248366013, 0.23684210526315788, 0.5099337748344371, 0.7666666666666667, 0.9328859060402684]",5.0,8,4.322656132447799,13,13.2,16,40.71483832335332,15.877916167664672,0.28179168288701756,0.17169436078158187,0.10560534349581002,0.03090909090909091,0.06369605452769753,0.15003407981095607,0.11869718141523415,0.14973568320274352,0.009582305008992653,0.5
646e71fb5f6c,"['machine', 'stamp-letter-send']","['sentience', 'id']",844,144,104,65,5,0.7222222222222222,4.75,168.0,28.8,25.2,0,0,0,3,4,0,7,0.21625313498079776,0.010328557767449717,"[0.0028065687495898717, 0.004615192514619032, 0.0008266512191656972, 0.012408703051524833]","[0.7222222222222222, 0.972027972027972, 0.9929577464788732, 1.0, 1.0]","[0.08333333333333333, 0.3356643356643357, 0.6408450704225352, 0.8226950354609929, 0.9357142857142857]",3.8,7,3.0825880451341483,9,11.2,13,74.61348466257671,10.950993865030675,0.2723575136394936,0.11857122993802638,0.08978858784893268,0.01935483870967742,0.07014871020710843,0.13767016261454526,0.12640235181948195,0.1513249683380127,0.0005992786925890781,0.5
984d8eb1cd91,"['machine', 'stamp-letter-send']","['sentience', 'id']",531,97,65,38,5,0.6701030927835051,4.381443298969073,105.4,19.4,17.4,0,0,0,5,3,0,8,0.20592302033097443,0.007212751819973912,"[0.0024426702039066495, 0.0005123306404460626, 0.004659232497215282, 0.006811270298379829]","[0.6701030927835051, 0.9583333333333334, 1.0, 1.0, 1.0]","[0.1134020618556701, 0.3958333333333333, 0.6947368421052632, 0.8404255319148937, 0.946236559139785]",2.8,4,2.795573117666141,8,8.8,12,83.910261682243,6.871887850467292,0.21656047621184246,0.173099863896741,0.12361077459206413,0.0,0.12270546357368271,0.1644626912549917,0.08243086403134861,0.12707382202148437,0.020060950607057593,0.25
5b903a2d4394,"['machine', 'stamp-letter-send']","['sentience', 'id']",655,115,78,47,5,0.6782608695652174,4.495652173913044,130.2,23.0,20.4,0,0,0,4,1,0,5,0.2114095318438718,0.011757570877960699,"[0.011581265773528665, 0.0053150068907748815, 0.002168103253646886, 0.004450765837970966]","[0.6782608695652174, 0.9385964912280702, 0.9911504424778761, 1.0, 1.0]","[0.11304347826086956, 0.3508771929824561, 0.5752212389380531, 0.7410714285714286, 0.8648648648648649]",2.8,6,3.314553109069633,8,9.4,11,82.45397122302158,8.66494964028777,0.26468220138296866,0.152957753149569,0.05537321208676707,0.02572463768115942,0.05157952069716776,0.20998152884342142,0.15006867481292033,0.14198102593421935,0.009087927581262867,0.16666666666666666
f96f84db63b6,"['machine', 'stamp-letter-send']","['sentience', 'id']",534,92,64,48,5,0.6956521739130435,4.706521739130435,106.6,18.4,16.8,0,0,0,7,0,0,7,0.20842253247685466,0.005245388186339184,"[0.0007399426566229994, 0.004995924294596971, 0.003318547118793841, 0.0014363623026645567]","[0.6956521739130435, 0.967032967032967, 1.0, 1.0, 1.0]","[0.11956521739130435, 0.32967032967032966, 0.6, 0.7640449438202247, 0.9090909090909091]",1.6,3,2.945912924309509,8,8.6,12,79.16794339622642,7.483660377358493,0.2414194577352472,0.13627591706539074,0.1361323763955343,0.04302631578947368,0.07173444976076555,0.20839314194577352,0.09665869218500797,0.12051043391227723,0.015061926315297125,0.25
8041e1a6dbd2,"['machine', 'stamp-letter-send']","['sentience', 'id']",776,134,86,62,5,0.6417910447761194,4.686567164179104,154.4,26.8,24.6,0,0,0,10,0,0,10,0.21437535221018153,0.015277169682559072,"[0.0067669338185682715, 0.006585990771269173, 0.006937323297773079, 0.01026409147750762]","[0.6417910447761194, 0.924812030075188, 0.9696969696969697, 0.9923664122137404, 1.0]","[0.08955223880597014, 0.3308270676691729, 0.6363636363636364, 0.8778625954198473, 0.9769230769230769]",3.4,5,3.6757628262694206,10,9.8,11,64.12901986754969,11.817139072847684,0.2766405344336379,0.1426953531781118,0.11751606248157973,0.007407407407407407,0.07458139306415168,0.11902583750859613,0.11200785931820414,0.14057364225387572,0.003156286848643386,0.3333333333333333
905892914112,"['machine', 'stamp-letter-send']","['sentience', 'id']",735,126,78,53,5,0.6190476190476191,4.698412698412699,146.2,25.2,21.4,0,0,0,7,0,0,7,0.20882650980582604,0.010386770806205106,"[0.0009277797106540531, 0.0005463364750447897, 0.009048983327343912, 0.010250442099367457]","[0.6190476190476191, 0.928, 0.967741935483871, 0.975609756097561, 0.9836065573770492]","[0.10317460317460317, 0.32, 0.5967741935483871, 0.8130081300813008, 0.9180327868852459]",2.8,5,3.476629193012539,11,9.8,11,71.26550000000002,10.473944444444445,0.25490960652250977,0.1477933356965615,0.08554590570719603,0.017857142857142856,0.06588384733546024,0.18326539052345503,0.10899799125605578,0.14590569019317626,0.01425397165735437,0.25
ec4945381364,"['machine', 'stamp-letter-send']","['sentience', 'id']",647,121,82,50,5,0.6776859504132231,4.206611570247934,128.6,24.2,22.2,2,0,0,14,0,2,14,0.20747645572740203,0.004442760049932909,"[7.094732134335646e-05, 0.0003639499091694365, 0.006304777330822409, 0.0021458455385306163]","[0.6776859504132231, 0.9666666666666667, 0.9915966386554622, 1.0, 1.0]","[0.10743801652892562, 0.375, 0.6638655462184874, 0.8389830508474576, 0.9230769230769231]",4.4,8,3.1629318394024275,9,10.2,14,83.06260431654675,8.580057553956838,0.23502153110047846,0.15049236728184096,0.09807142857142857,0.031764069264069265,0.14528890407837777,0.12394873547505127,0.10430587833219412,0.14945630550384523,0.016954079814202383,0.25
8640f6f7f96a,"['machine', 'gloom-payment-exist']","['sentience', 'id']",751,123,88,64,5,0.7154471544715447,4.959349593495935,149.4,24.6,23.0,0,0,0,12,0,0,12,0.21533680488429371,0.009704876145520985,"[0.008169748746987532, 0.0024397906028863214, 0.0003564454319871513, 0.008443767509180966]","[0.7154471544715447, 1.0, 1.0, 1.0, 1.0]","[0.0975609756097561, 0.4344262295081967, 0.7933884297520661, 0.9416666666666667, 0.9747899159663865]",3.4,4,3.0874175006599947,9,8.6,10,69.57801408450706,10.609943661971833,0.24398268398268397,0.18441558441558442,0.06361471861471861,0.014523809523809524,0.1017965367965368,0.07770562770562771,0.13675324675324674,0.1516936492919922,0.0029838499151015885,0.5
02e4f932a2b7,"['machine', 'gloom-payment-exist']","['sentience', 'id']",298,51,41,27,3,0.803921568627451,4.7254901960784315,99.33333333333333,17.0,16.333333333333332,0,0,0,0,3,0,3,0.21490705064219287,0.008958040850847115,"[0.003651119241810802, 0.005306921609036314]","[0.803921568627451, 1.0, 1.0, 1.0, 1.0]","[0.19607843137254902, 0.58, 0.7755102040816326, 0.8541666666666666, 0.9148936170212766]",1.3333333333333333,2,3.051570197044335,8,9.666666666666666,11,85.01500000000003,6.370000000000001,0.2719298245614035,0.17763157894736842,0.05921052631578947,0.041666666666666664,0.05921052631578947,0.15679824561403508,0.17434210526315788,0.16378648400306703,0.003843358399303276,0.5
0f4dec3c4999,"['machine', 'gloom-payment-exist']","['sentience', 'id']",464,75,62,36,5,0.8266666666666667,5.066666666666666,92.0,15.0,14.4,0,0,0,6,3,0,9,0.2118457893530528,0.028037362581207634,"[0.015574544242450167, 0.025855550737608035, 0.005517500307824885, 0.00912712987453218]","[0.8266666666666667, 1.0, 1.0, 1.0, 1.0]","[0.14666666666666667, 0.5135135135135135, 0.863013698630137, 0.9861111111111112, 1.0]",1.6,3,2.747487772869776,7,8.6,10,82.08823529411767,6.032941176470587,0.27406593406593405,0.14428571428571427,0.08252747252747253,0.053956043956043954,0.1357142857142857,0.09791208791208791,0.09252747252747252,0.13571778297424317,0.009965880977583441,0.5
28459521febf,"['machine', 'gloom-payment-exist']","['sentience', 'id']",860,143,104,72,5,0.7272727272727273,4.846153846153846,171.2,28.6,25.4,0,0,0,7,1,0,8,0.21436248239310507,0.005541041678998063,"[0.007616324766968413, 0.0004543925756388678, 0.0023573534829275933, 0.0006540125324612511]","[0.7272727272727273, 0.9859154929577465, 1.0, 1.0, 1.0]","[0.08391608391608392, 0.3732394366197183, 0.6737588652482269, 0.8928571428571429, 0.9856115107913669]",4.0,7,3.4195421249018065,8,9.8,11,64.83323529411767,12.662941176470586,0.22727554703361155,0.13648770584254455,0.13569394315362057,0.059494134897360704,0.0676333746898263,0.14578022783667946,0.1220744980825626,0.13143216252326964,0.0049324948974788785,0.3333333333333333
a777e7a71451,"['machine', 'gloom-payment-exist']","['sentience', 'id']",745,121,85,54,5,0.7024793388429752,5.016528925619835,148.2,24.2,22.6,0,3,0,3,7,3,10,0.20965403085151474,0.01053181040768672,"[0.003834479595675594, 0.000709645284546756, 0.005410462497460744, 0.011109033437690347]","[0.7024793388429752, 1.0, 1.0, 1.0, 1.0]","[0.09090909090909091, 0.36666666666666664, 0.6554621848739496, 0.847457627118644, 0.9401709401709402]",2.6,6,3.5243184593184593,11,10.4,14,61.78785714285718,11.59714285714286,0.24978354978354977,0.11484848484848484,0.1087012987012987,0.027705627705627706,0.12774891774891775,0.10437229437229437,0.18489177489177488,0.15525357842445373,0.01434939798065954,1.0
9e1560ee0a6c,"['machine', 'gloom-payment-exist']","['sentience', 'id']",689,117,83,58,5,0.7094017094017094,4.777777777777778,137.0,23.4,20.4,0,0,0,4,0,0,4,0.2101463680186563,0.02157503265774903,"[0.0117041267830916, 0.016828063948481686, 0.008462027093078667, 0.006155847490846106]","[0.7094017094017094, 0.9827586206896551, 1.0, 1.0, 1.0]","[0.10256410256410256, 0.3620689655172414, 0.6347826086956522, 0.8508771929824561, 0.9380530973451328]",3.6,7,3.3436881091617936,10,10.8,14,64.64352671755728,10.751664122137406,0.214493227769417,0.18069619839036838,0.08933586337760911,0.030689655172413795,0.043147942157953284,0.1715900019629654,0.11332918929529542,0.13240941286087035,0.01336472364637642,0.2
352db73b1e55,"['machine', 'gloom-payment-exist']","['sentience', 'id']",881,131,104,73,5,0.7938931297709924,5.66412213740458,175.4,26.2,24.8,0,0,0,6,1,0,7,0.21414731420247704,0.010313859060893646,"[0.011385651000964087, 0.0008998595138284549, 0.006498411362305362, 0.0018437962446893885]","[0.7938931297709924, 1.0, 1.0, 1.0, 1.0]","[0.09923664122137404, 0.4307692307692308, 0.7906976744186046, 0.9296875, 0.984251968503937]",4.4,7,3.3459196032725442,10,12.8,19,44.240500000000026,14.24338888888889,0.24207941483803552,0.17912225705329154,0.1357680250783699,0.019017763845350054,0.08827586206896552,0.10478578892371995,0.0887251828631139,0.15982548594474794,0.005362831278734936,1.0
317bd9890961,"['machine', 'gloom-payment-exist']","['sentience', 'id']",559,88,70,54,5,0.7954545454545454,5.25,111.8,17.6,16.4,0,0,0,1,1,0,2,0.21151682907347075,0.018095480191587188,"[0.012664003805680696, 0.015909615068724653, 0.00572906938982215, 0.0018882721189468765]","[0.7954545454545454, 1.0, 1.0, 1.0, 1.0]","[0.11363636363636363, 0.41379310344827586, 0.8255813953488372, 0.9529411764705882, 0.9880952380952381]",1.4,2,2.8439261196469436,9,8.0,9,76.64664705882355,7.636588235294116,0.293499926286304,0.1845982603567743,0.11302619293331367,0.06390977443609022,0.033402132782937737,0.14524841515553588,0.08892623716153128,0.14718624711036682,0.010623801536747524,0.16666666666666666
28766ac62fa2,"['machine', 'gloom-payment-exist']","['sentience', 'id']",342,54,45,33,5,0.8333333333333334,5.185185185185185,67.6,10.8,10.4,0,0,0,1,0,0,1,0.21370722748564952,0.016868348845413758,"[0.0007157148349852815, 0.004260016055334187, 0.009783915678660077, 0.01897705112184797]","[0.8333333333333334, 1.0, 1.0, 1.0, 1.0]","[0.14814814814814814, 0.4339622641509434, 0.7307692307692307, 0.9215686274509803, 0.98]",1.4,2,2.8528535353535354,7,7.2,9,83.9317142857143,4.682730158730159,0.2983549783549783,0.22756132756132755,0.09079365079365079,0.0,0.04,0.12326118326118327,0.17962481962481963,0.14451714634895324,0.006243004712389977,0.5
b4cc048eeaa0,"['machine', 'gloom-payment-exist']","['sentience', 'id']",755,130,89,58,5,0.6846153846153846,4.676923076923077,150.2,26.0,23.2,0,0,0,8,2,0,10,0.21240032606246034,0.007487869972274408,"[0.003946596384048456, 0.007952190580822166, 0.002408047255142265, 0.0006689057245359287]","[0.6846153846153846, 0.9844961240310077, 1.0, 1.0, 1.0]","[0.09230769230769231, 0.3643410852713178, 0.65625, 0.8582677165354331, 0.9682539682539683]",3.4,6,3.133862673926195,11,9.8,15,65.30209395973156,11.554147651006712,0.25519161298471643,0.13485360616395098,0.08670152835670077,0.054628268283440695,0.09942503473537956,0.14174460022735885,0.11587924718959201,0.13663182735443116,0.008856807558768331,0.25
c98c5d6f627d,"['machine', 'gloom-payment-exist']","['sentience', 'id']",692,103,87,57,5,0.8446601941747572,5.601941747572815,137.6,20.6,20.2,0,0,0,3,2,0,5,0.21061957375447554,0.004082143021908097,"[0.003487395323239828, 0.000819440759145279, 0.0014140373829639175, 0.002443412578467169]","[0.8446601941747572, 1.0, 1.0, 1.0, 1.0]","[0.11650485436893204, 0.38235294117647056, 0.6831683168316832, 0.84, 0.898989898989899]",2.2,3,3.72659582374661,14,9.6,15,65.94553846153848,9.874461538461542,0.2640273887332711,0.2195113600995954,0.12525676937441643,0.024814814814814814,0.0556271397447868,0.10684407096171801,0.1463523187052599,0.1437833833694458,0.012418312174737933,0.5
d297d6356f77,"['machine', 'gloom-payment-exist']","['sentience', 'id']",729,131,87,61,5,0.6641221374045801,4.427480916030534,145.0,26.2,22.2,0,0,0,7,0,0,7,0.2148273023099847,0.009619813861988527,"[0.003029842407275468, 0.0014161758945178682, 0.0018068447319510572, 0.01298676469023266]","[0.6641221374045801, 0.9692307692307692, 1.0, 1.0, 1.0]","[0.08396946564885496, 0.3153846153846154, 0.6046511627906976, 0.796875, 0.9291338582677166]",4.2,7,3.0216815143108424,8,8.8,13,73.73700000000002,10.427333333333333,0.29807168458781363,0.13818817204301076,0.07516756272401434,0.026951612903225806,0.05853494623655914,0.16729301075268818,0.15457706093189963,0.1288137674331665,0.0040028550637196125,0.3333333333333333
19afbec016e3,"['machine', 'gloom-payment-exist']","['sentience', 'id']",540,83,68,49,5,0.8192771084337349,5.385542168674699,107.2,16.6,15.8,0,0,0,2,0,0,2,0.21551475577613935,0.007616543212924348,"[0.005315717934358005, 0.0009683664699997596, 0.0070919878555066596, 0.001857014165984272]","[0.8192771084337349, 0.9878048780487805, 1.0, 1.0, 1.0]","[0.12048192771084337, 0.3780487804878049, 0.691358024691358, 0.85, 0.9620253164556962]",2.6,5,3.1387878787878787,8,8.0,12,76.15300000000003,7.307957446808512,0.3138888888888889,0.20694444444444443,0.07305555555555555,0.04583333333333333,0.036944444444444446,0.11527777777777777,0.14472222222222222,0.14755556583404542,0.002627948131410318,0.16666666666666666
9346ace1249b,"['machine', 'gloom-payment-exist']","['sentience', 'id']",664,121,66,44,5,0.5454545454545454,4.396694214876033,132.0,24.2,19.6,0,0,0,2,0,0,2,0.20923718904592017,0.013148532973395452,"[0.007093523797534779, 0.0009932241269520192, 0.009909916444430261, 0.008300401577873845]","[0.5454545454545454, 0.9416666666666667, 1.0, 1.0, 1.0]","[0.09917355371900827, 0.35833333333333334, 0.6890756302521008, 0.8559322033898306, 0.9572649572649573]",5.0,7,3.4446465704619698,12,9.6,13,75.51720300751882,9.334375939849625,0.24714057871952608,0.13647470950102528,0.06620813397129187,0.00625,0.028897527910685804,0.16872721576668945,0.1290057530189109,0.13812687397003173,0.015183081591848668,0.2
7299101a5b24,"['machine', 'gloom-payment-exist']","['sentience', 'id']",769,120,91,63,5,0.7583333333333333,5.325,153.0,24.0,21.8,0,0,0,4,0,0,4,0.2152866755029939,0.01639576562105427,"[0.017142784002023348, 0.007592356394207689, 0.00492946098721217, 0.003126929858665334]","[0.7583333333333333, 0.9915966386554622, 1.0, 1.0, 1.0]","[0.1, 0.36134453781512604, 0.6440677966101694, 0.7948717948717948, 0.9137931034482759]",2.4,4,3.897918977669455,11,11.6,21,53.139000000000024,12.406000000000002,0.2385272156548454,0.15865972083082883,0.11566125692913912,0.02090322580645161,0.07557430040739999,0.14916048887998398,0.14516048887998398,0.14294999599456787,0.0030841086777012028,0.2
f7661151ef59,"['machine', 'gloom-payment-exist']","['sentience', 'id']",396,66,53,37,5,0.803030303030303,4.9393939393939394,79.2,13.2,13.0,0,0,0,0,1,0,1,0.2118967524519912,0.022030788660049427,"[0.006023877196841776, 0.017598953180842924, 0.010781809687614441, 0.009656937254799713]","[0.803030303030303, 0.9846153846153847, 1.0, 1.0, 1.0]","[0.16666666666666666, 0.5384615384615384, 0.796875, 0.8888888888888888, 0.9516129032258065]",0.8,2,2.6679282810685248,6,6.8,8,91.22218181818182,4.361454545454546,0.26823176823176825,0.1825174825174825,0.11928071928071927,0.06993006993006992,0.03076923076923077,0.13636363636363635,0.06103896103896104,0.15971144556999206,0.00986395477970664,0.16666666666666666
1afdc7330fd3,"['machine', 'gloom-payment-exist']","['sentience', 'id']",819,119,92,64,5,0.773109243697479,5.80672268907563,163.0,23.8,22.6,0,0,0,7,0,0,7,0.21216864851377312,0.015395694500312668,"[0.013266691170792266, 0.008446690254595685, 0.005274297071225703, 0.0038037105040116814]","[0.773109243697479, 0.9915254237288136, 1.0, 1.0, 1.0]","[0.10084033613445378, 0.4067796610169492, 0.7692307692307693, 0.9224137931034483, 0.9739130434782609]",3.6,8,3.172582396096393,8,11.4,14,44.623679389313,13.544030534351148,0.23463352056029402,0.17955585604327023,0.09520282920740586,0.03666666666666667,0.093654739615838,0.0976863601691977,0.08621801539421677,0.156340833902359,0.009320162656142772,0.2
d20faba60fa5,"['machine', 'gloom-payment-exist']","['sentience', 'id']",731,126,84,50,5,0.6666666666666666,4.698412698412699,145.4,25.2,21.8,0,0,0,5,3,0,8,0.20771431202791174,0.01792913333519358,"[0.011760718172246776, 0.018615246722192502, 0.0045688518972107905, 0.0009134498787370937]","[0.6666666666666666, 0.96, 1.0, 1.0, 1.0]","[0.09523809523809523, 0.36, 0.6532258064516129, 0.9024390243902439, 0.9754098360655737]",3.4,5,3.4763700957893335,9,11.4,15,74.41200000000002,9.886014184397165,0.2336319427698738,0.14858853789888274,0.1049880234707821,0.0,0.07878233260991882,0.16728229242022347,0.10465469013744876,0.14346672654151915,0.018228835627865536,0.2
b76b79128054,"['machine', 'gloom-payment-exist']","['sentience', 'id']",851,144,90,60,5,0.625,4.8125,169.4,28.8,25.2,0,0,0,8,3,0,11,0.20984142951372653,0.013107859545495579,"[0.00039092188789729976, 0.013536062643125485, 0.0072311233390461305, 0.005057611220922242]","[0.625, 0.958041958041958, 1.0, 1.0, 1.0]","[0.08333333333333333, 0.32867132867132864, 0.6126760563380281, 0.8297872340425532, 0.9571428571428572]",5.2,7,3.4646715506715506,11,10.0,13,59.07498136645965,13.018931677018639,0.25684417136030036,0.16041303976787846,0.09088923024406895,0.021216931216931217,0.096289469192695,0.16786653012459463,0.1044837002901519,0.1429098689556122,0.013974600656235958,0.5
32a8ffc367ef,"['machine', 'gloom-payment-exist']","['sentience', 'id']",902,140,102,71,5,0.7285714285714285,5.357142857142857,179.6,28.0,25.0,0,0,0,4,0,0,4,0.215654098603807,0.008094488608089381,"[0.009394233360951104, 0.002963487849091062, 0.0025317752141720273, 0.001299480791964569]","[0.7285714285714285, 0.9928057553956835, 1.0, 1.0, 1.0]","[0.08571428571428572, 0.3381294964028777, 0.7028985507246377, 0.8978102189781022, 0.9926470588235294]",4.4,7,3.8484310284310284,11,10.8,13,47.65129032258065,14.314193548387099,0.28587662337662334,0.13331830206830206,0.08792388167388167,0.027895021645021646,0.05964105339105339,0.14592051467051467,0.11619769119769119,0.15542309284210204,0.0023492624760750314,0.2
ac02a3334783,"['machine', 'gloom-payment-exist']","['sentience', 'id']",689,117,80,52,5,0.6837606837606838,4.752136752136752,137.0,23.4,20.6,0,0,0,3,0,0,3,0.21158539012726255,0.01316484520872395,"[0.006724047355162799, 0.003386631920621108, 0.007681177143172513, 0.008537833998491479]","[0.6837606837606838, 0.9568965517241379, 0.991304347826087, 1.0, 1.0]","[0.10256410256410256, 0.3793103448275862, 0.6608695652173913, 0.8596491228070176, 0.9557522123893806]",3.4,6,3.2591451612903226,9,9.6,12,69.14792537313434,10.272447761194034,0.2558182384064737,0.15913787737317148,0.03717211328976035,0.021764705882352943,0.047957671957671956,0.17836041083099907,0.1569660753190165,0.12954530477523804,0.010486679429163925,0.2
851a7d31809b,"['machine', 'gloom-payment-exist']","['sentience', 'id']",766,128,92,65,5,0.71875,4.8515625,152.4,25.6,23.2,0,0,0,8,0,0,8,0.20941410973094976,0.01533570074137365,"[0.004205490033242804, 0.0029462698627920614, 0.0037061759403773653, 0.01981346564633507]","[0.71875, 0.968503937007874, 1.0, 1.0, 1.0]","[0.09375, 0.3700787401574803, 0.6746031746031746, 0.888, 0.9758064516129032]",2.6,4,3.581981586586037,11,10.0,14,65.37793103448277,11.3448275862069,0.23889058017680465,0.14952666705696388,0.12344529008840231,0.032319419237749544,0.07472021544406066,0.13166701793415686,0.11892564838124231,0.13975243210792543,0.014829240221789497,0.2
